socialist	-12.719861
low	-13.413009
homo	-11.803571
lucius	-13.413009
there	-11.803571
tt	-12.314396
common	-11.467098
pa	-11.467098
she	-12.026714
wide	-12.314396
princeton	-13.413009
where	-12.026714
protocol	-11.215784
mg	-11.621249
against	-12.314396
third	-12.719861
audio	-10.928102
has	-12.026714
interface	-11.803571
style	-13.413009
utc	-12.314396
española	-13.413009
own	-13.413009
disc	-11.803571
cf	-12.026714
tristan	-11.467098
pula	-11.215784
pound	-13.413009
turkey	-12.314396
entry	-11.621249
constitution	-12.026714
pere	-13.413009
mpeg	-11.621249
mv	-12.026714
anthem	-12.314396
aya	-10.84806
script	-10.928102
idi	-7.1707854
plutonium	-13.413009
traditional	-13.413009
least	-13.413009
spelling	-12.719861
lusaka	-12.719861
gh	-12.719861
brazilian	-13.413009
amenhotep	-12.314396
soviet	-13.413009
gregorian	-13.413009
educação	-13.413009
kagoshima	-13.413009
valparaiso	-12.719861
yan	-9.150329
arturo	-12.719861
middle	-13.413009
lara	-12.026714
tariq	-11.803571
geneva	-13.413009
feira	-12.719861
dike	-13.413009
sabah	-10.704958
czech	-13.413009
many	-11.803571
ike	-13.413009
eri	-12.314396
adopted	-13.413009
abak	-13.413009
okan	-12.719861
elektronu	-13.413009
periodic	-13.413009
som	-13.413009
carl	-12.026714
han	-11.333567
men	-10.64042
g	-9.775422
baker	-12.719861
life	-10.522636
gilbert	-12.314396
per	-11.621249
henrik	-13.413009
gordon	-11.803571
herman	-12.719861
ng	-12.719861
major	-12.314396
arnold	-12.026714
dam	-11.110423
des	-11.110423
africana	-13.413009
émile	-13.413009
herbert	-10.773952
ann	-12.026714
stanley	-13.413009
information	-10.84806
patrick	-13.413009
sm	-9.749447
kurt	-11.215784
adam	-8.947101
denis	-11.621249
hesse	-13.413009
windows	-8.817888
long	-12.026714
ssr	-8.109704
min	-8.061151
missouri	-13.413009
barbara	-11.467098
michigan	-13.413009
television	-12.026714
gary	-12.314396
sur	-11.215784
ontario	-11.110423
house	-11.215784
phillip	-12.719861
microsoft	-8.807838
cruz	-13.413009
lower	-13.413009
pinyin	-9.584367
steven	-12.719861
frankfurt	-10.579795
led	-12.719861
robertson	-13.413009
philadelphia	-12.314396
standard	-11.110423
khan	-12.314396
mike	-11.621249
andy	-13.413009
drama	-11.467098
jennifer	-13.413009
sebastian	-12.719861
cm	-12.314396
kg	-12.719861
todd	-12.314396
es	-11.621249
ahmad	-13.413009
cat	-13.413009
institute	-10.84806
berkeley	-12.719861
castle	-11.803571
will	-12.719861
car	-10.522636
toro	-12.314396
down	-12.719861
soul	-11.467098
ken	-10.368486
linnaeus	-11.803571
montenegro	-13.413009
line	-13.413009
valentine	-13.413009
press	-10.46857
luxemburg	-13.413009
statistics	-11.467098
how	-12.719861
universal	-9.724129
federation	-12.026714
tamil	-13.413009
porto	-12.719861
age	-12.719861
basketball	-12.719861
muhammed	-12.314396
emi	-11.803571
ireland	-13.413009
commission	-13.413009
omar	-12.719861
tu	-11.467098
square	-11.333567
mission	-12.719861
hop	-11.467098
sahara	-12.719861
marino	-10.928102
here	-12.026714
isabel	-13.413009
su	-7.56657
martínez	-13.413009
abd	-11.803571
ice	-13.413009
hip	-11.110423
fonseca	-13.413009
novo	-13.413009
imperator	-9.886648
svalbard	-12.719861
pour	-13.413009
motion	-12.026714
britain	-12.314396
double	-13.413009
laos	-11.110423
student	-13.413009
mi	-11.015113
sc	-12.719861
rain	-13.413009
rika	-11.467098
bass	-11.803571
lion	-12.026714
irish	-12.719861
library	-11.621249
th	-12.719861
brad	-13.413009
have	-11.803571
committee	-13.413009
change	-13.413009
limited	-12.719861
natural	-10.011811
sj	-13.413009
res	-13.413009
republika	-13.413009
hussein	-13.413009
file	-11.803571
local	-12.314396
km2	-10.928102
ancient	-11.803571
zone	-13.413009
advanced	-12.314396
beautiful	-13.413009
before	-12.026714
romanum	-13.413009
saturn	-10.011811
most	-12.719861
ankara	-9.651809
ala	-10.321966
soter	-12.719861
aurelius	-13.413009
economic	-12.314396
rhythm	-13.413009
picture	-11.621249
affairs	-13.413009
sucre	-13.413009
kiribati	-11.803571
without	-11.621249
late	-12.314396
denise	-13.413009
grammy	-13.413009
vanuatu	-12.719861
large	-13.413009
satellite	-12.719861
joint	-12.719861
centro	-12.314396
why	-13.413009
nature	-13.413009
perseus	-13.413009
electronics	-12.719861
plato	-13.413009
gb	-11.621249
asian	-12.314396
presidente	-13.413009
note	-12.719861
atoll	-13.413009
had	-12.719861
toru	-11.803571
letters	-13.413009
raúl	-13.413009
somali	-11.333567
sh	-13.413009
unicode	-11.803571
brief	-13.413009
aruba	-13.413009
bb	-12.026714
classification	-12.719861
compact	-12.719861
kosta	-10.84806
asunción	-13.413009
bassa	-13.413009
tenerife	-10.84806
mérida	-12.719861
current	-12.314396
cs	-12.026714
being	-13.413009
fund	-13.413009
md	-12.314396
been	-12.719861
calabria	-13.413009
sb	-12.719861
philosophy	-12.719861
booker	-12.314396
nagorno	-13.413009
islamic	-12.026714
even	-13.413009
mayen	-13.413009
tp	-12.026714
cameroon	-13.413009
help	-13.413009
bantu	-10.704958
pythagoras	-13.413009
pb	-12.719861
timor	-11.803571
chopin	-13.413009
kumasi	-13.413009
b2	-13.413009
resource	-13.413009
tc	-12.314396
oe	-13.413009
sailor	-12.719861
markup	-13.413009
cern	-12.314396
asmara	-13.413009
lk	-13.413009
xe	-12.026714
georgian	-13.413009
kotte	-13.413009
provinces	-13.413009
shuttle	-13.413009
concern	-13.413009
classical	-13.413009
etymology	-12.026714
defined	-12.026714
geographical	-13.413009
tl	-12.314396
zamani	-13.413009
experts	-12.719861
bohemia	-13.413009
curium	-13.413009
gelasius	-13.413009
celso	-13.413009
includes	-12.719861
navassa	-13.413009
